,trials,trial_keys,trial_type
1445,1445,4,Random
1446,1446,3,Random
1447,1447,4,Random
1448,1448,1,Random
1449,1449,2,Random
1450,1450,2,Random
1451,1451,3,Random
1452,1452,2,Random
1453,1453,4,Random
1454,1454,2,Random
1455,1455,3,Random
1456,1456,1,Random
1457,1457,3,Random
1458,1458,2,Random
1459,1459,1,Random
1460,1460,3,No transition
1461,1461,3,Random
1462,1462,3,Random
1463,1463,1,Random
1464,1464,2,Random
1465,1465,3,Random
1466,1466,2,Random
1467,1467,4,Random
1468,1468,2,Random
1469,1469,4,Random
1470,1470,4,Random
1471,1471,3,Random
1472,1472,4,Random
1473,1473,2,Random
1474,1474,2,Random
1475,1475,3,Random
1476,1476,4,Random
1477,1477,3,Random
1478,1478,2,Random
1479,1479,3,Random
1480,1480,2,No transition
1481,1481,4,Random
1482,1482,2,Random
1483,1483,4,Random
1484,1484,4,Random
1485,1485,2,Random
1486,1486,2,Random
1487,1487,2,Random
1488,1488,1,Random
1489,1489,3,Random
1490,1490,3,Random
1491,1491,4,Random
1492,1492,3,Random
1493,1493,1,Random
1494,1494,2,Random
1495,1495,3,Random
1496,1496,3,Random
1497,1497,2,Random
1498,1498,1,Random
1499,1499,4,Random
1500,1500,3,No transition
1501,1501,3,Random
1502,1502,1,Random
1503,1503,3,Random
1504,1504,1,Random
1505,1505,4,Random
1506,1506,2,Random
1507,1507,4,Random
1508,1508,4,Random
1509,1509,1,Random
1510,1510,4,Random
1511,1511,1,Random
1512,1512,2,Random
1513,1513,3,Random
1514,1514,4,Random
1515,1515,3,Random
1516,1516,1,Random
1517,1517,2,Random
1518,1518,4,Random
1519,1519,3,Random
1520,1520,3,No transition
1521,1521,2,Random
1522,1522,1,Random
1523,1523,1,Random
1524,1524,3,Random
1525,1525,1,Random
1526,1526,1,Random
1527,1527,2,Random
1528,1528,1,Random
1529,1529,1,Random
1530,1530,2,Random
1531,1531,1,Random
1532,1532,2,Random
1533,1533,4,Random
1534,1534,2,Random
1535,1535,4,Random
1536,1536,2,Random
1537,1537,2,Random
1538,1538,2,Random
1539,1539,1,Random
1540,1540,4,No transition
1541,1541,1,Random
1542,1542,4,Random
1543,1543,3,Random
1544,1544,3,Random
1545,1545,1,Random
1546,1546,4,Random
1547,1547,1,Random
1548,1548,3,Random
1549,1549,4,Random
1550,1550,3,Random
1551,1551,2,Random
1552,1552,2,Random
1553,1553,1,Random
1554,1554,3,Random
1555,1555,3,Random
1556,1556,2,Random
1557,1557,1,Random
1558,1558,3,Random
1559,1559,3,Random
1560,1560,2,No transition
1561,1561,3,Random
1562,1562,1,Random
1563,1563,1,Random
1564,1564,1,Random
1565,1565,1,Random
1566,1566,2,Random
1567,1567,4,Random
1568,1568,4,Random
1569,1569,4,Random
1570,1570,1,Random
1571,1571,1,Random
1572,1572,1,Random
1573,1573,3,Random
1574,1574,4,Random
1575,1575,3,Random
1576,1576,3,Random
1577,1577,2,Random
1578,1578,3,Random
1579,1579,3,Random
1580,1580,1,No transition
1581,1581,2,Random
1582,1582,2,Random
1583,1583,3,Random
1584,1584,4,Random
1585,1585,2,Random
1586,1586,3,Random
1587,1587,3,Random
1588,1588,2,Random
1589,1589,1,Random
1590,1590,4,Random
1591,1591,4,Random
1592,1592,1,Random
1593,1593,1,Random
1594,1594,3,Random
1595,1595,2,Random
1596,1596,2,Random
1597,1597,1,Random
1598,1598,4,Random
1599,1599,2,Random
1600,1600,4,No transition
1601,1601,4,Random
1602,1602,4,Random
1603,1603,3,Random
1604,1604,4,Random
1605,1605,2,Random
1606,1606,4,Random
1607,1607,4,Random
1608,1608,2,Random
1609,1609,1,Random
1610,1610,1,Random
1611,1611,1,Random
1612,1612,3,Random
1613,1613,4,Random
1614,1614,2,Random
1615,1615,2,Random
1616,1616,1,Random
1617,1617,2,Random
1618,1618,2,Random
1619,1619,3,Random
1620,1620,3,No transition
1621,1621,1,low_prob
1622,1622,2,low_prob
1623,1623,1,high_prob
1624,1624,3,low_prob
1625,1625,4,low_prob
1626,1626,1,low_prob
1627,1627,3,low_prob
1628,1628,1,low_prob
1629,1629,3,low_prob
1630,1630,2,low_prob
1631,1631,4,low_prob
1632,1632,3,high_prob
1633,1633,1,low_prob
1634,1634,3,low_prob
1635,1635,2,low_prob
1636,1636,1,high_prob
1637,1637,3,low_prob
1638,1638,2,low_prob
1639,1639,1,high_prob
1640,1640,2,No transition
1641,1641,4,low_prob
1642,1642,3,high_prob
1643,1643,2,low_prob
1644,1644,1,high_prob
1645,1645,2,low_prob
1646,1646,1,high_prob
1647,1647,4,low_prob
1648,1648,1,low_prob
1649,1649,2,low_prob
1650,1650,4,low_prob
1651,1651,3,high_prob
1652,1652,2,low_prob
1653,1653,3,low_prob
1654,1654,4,low_prob
1655,1655,3,high_prob
1656,1656,4,low_prob
1657,1657,3,high_prob
1658,1658,4,low_prob
1659,1659,1,low_prob
1660,1660,2,No transition
1661,1661,4,low_prob
1662,1662,2,low_prob
1663,1663,1,high_prob
1664,1664,4,low_prob
1665,1665,3,high_prob
1666,1666,2,low_prob
1667,1667,3,low_prob
1668,1668,1,low_prob
1669,1669,4,low_prob
1670,1670,2,low_prob
1671,1671,1,high_prob
1672,1672,3,low_prob
1673,1673,1,low_prob
1674,1674,3,low_prob
1675,1675,4,low_prob
1676,1676,1,low_prob
1677,1677,3,low_prob
1678,1678,2,low_prob
1679,1679,1,high_prob
1680,1680,2,No transition
1681,1681,4,low_prob
1682,1682,3,high_prob
1683,1683,1,low_prob
1684,1684,2,low_prob
1685,1685,1,high_prob
1686,1686,4,low_prob
1687,1687,3,high_prob
1688,1688,4,low_prob
1689,1689,3,high_prob
1690,1690,4,low_prob
1691,1691,3,high_prob
1692,1692,1,low_prob
1693,1693,2,low_prob
1694,1694,1,high_prob
1695,1695,4,low_prob
1696,1696,3,high_prob
1697,1697,1,low_prob
1698,1698,2,low_prob
1699,1699,1,high_prob
1700,1700,2,No transition
1701,1701,4,low_prob
1702,1702,3,high_prob
1703,1703,2,low_prob
1704,1704,1,high_prob
1705,1705,4,low_prob
1706,1706,2,low_prob
1707,1707,1,high_prob
1708,1708,4,low_prob
1709,1709,2,low_prob
1710,1710,3,low_prob
1711,1711,4,low_prob
1712,1712,1,low_prob
1713,1713,4,low_prob
1714,1714,1,low_prob
1715,1715,3,low_prob
1716,1716,4,low_prob
1717,1717,2,low_prob
1718,1718,4,low_prob
1719,1719,1,low_prob
1720,1720,3,No transition
1721,1721,4,low_prob
1722,1722,3,high_prob
1723,1723,4,low_prob
1724,1724,3,high_prob
1725,1725,4,low_prob
1726,1726,3,high_prob
1727,1727,2,low_prob
1728,1728,1,high_prob
1729,1729,2,low_prob
1730,1730,1,high_prob
1731,1731,4,low_prob
1732,1732,3,high_prob
1733,1733,1,low_prob
1734,1734,4,low_prob
1735,1735,3,high_prob
1736,1736,1,low_prob
1737,1737,4,low_prob
1738,1738,1,low_prob
1739,1739,4,low_prob
1740,1740,2,No transition
1741,1741,3,low_prob
1742,1742,4,low_prob
1743,1743,3,high_prob
1744,1744,4,low_prob
1745,1745,2,low_prob
1746,1746,1,high_prob
1747,1747,2,low_prob
1748,1748,1,high_prob
1749,1749,3,low_prob
1750,1750,1,low_prob
1751,1751,3,low_prob
1752,1752,2,low_prob
1753,1753,1,high_prob
1754,1754,3,low_prob
1755,1755,1,low_prob
1756,1756,2,low_prob
1757,1757,3,low_prob
1758,1758,4,low_prob
1759,1759,1,low_prob
1760,1760,3,No transition
1761,1761,4,low_prob
1762,1762,2,low_prob
1763,1763,1,high_prob
1764,1764,3,low_prob
1765,1765,1,low_prob
1766,1766,3,low_prob
1767,1767,4,low_prob
1768,1768,2,low_prob
1769,1769,4,low_prob
1770,1770,3,high_prob
1771,1771,1,low_prob
1772,1772,2,low_prob
1773,1773,1,high_prob
1774,1774,2,low_prob
1775,1775,1,high_prob
1776,1776,3,low_prob
1777,1777,2,low_prob
1778,1778,4,low_prob
1779,1779,1,low_prob
1780,1780,1,No transition
1781,1781,4,low_prob
1782,1782,3,high_prob
1783,1783,2,low_prob
1784,1784,3,low_prob
1785,1785,4,low_prob
1786,1786,1,low_prob
1787,1787,2,low_prob
1788,1788,1,high_prob
1789,1789,4,low_prob
1790,1790,2,low_prob
1791,1791,1,high_prob
1792,1792,4,low_prob
1793,1793,1,low_prob
1794,1794,4,low_prob
1795,1795,3,high_prob
1796,1796,1,low_prob
1797,1797,4,low_prob
1798,1798,3,high_prob
1799,1799,4,low_prob
1800,1800,4,No transition
1801,1801,3,high_prob
1802,1802,2,low_prob
1803,1803,3,low_prob
1804,1804,4,low_prob
1805,1805,3,high_prob
1806,1806,4,low_prob
1807,1807,3,high_prob
1808,1808,4,low_prob
1809,1809,3,high_prob
1810,1810,2,low_prob
1811,1811,1,high_prob
1812,1812,4,low_prob
1813,1813,3,high_prob
1814,1814,2,low_prob
1815,1815,4,low_prob
1816,1816,3,high_prob
1817,1817,1,low_prob
1818,1818,4,low_prob
1819,1819,3,high_prob
1820,1820,2,No transition
1821,1821,1,high_prob
1822,1822,2,low_prob
1823,1823,1,high_prob
1824,1824,2,low_prob
1825,1825,3,low_prob
1826,1826,4,low_prob
1827,1827,2,low_prob
1828,1828,1,high_prob
1829,1829,2,low_prob
1830,1830,1,high_prob
1831,1831,4,low_prob
1832,1832,3,high_prob
1833,1833,2,low_prob
1834,1834,1,high_prob
1835,1835,2,low_prob
1836,1836,4,low_prob
1837,1837,1,low_prob
1838,1838,4,low_prob
1839,1839,3,high_prob
1840,1840,3,No transition
1841,1841,2,low_prob
1842,1842,1,high_prob
1843,1843,4,low_prob
1844,1844,1,low_prob
1845,1845,4,low_prob
1846,1846,3,high_prob
1847,1847,1,low_prob
1848,1848,3,low_prob
1849,1849,2,low_prob
1850,1850,1,high_prob
1851,1851,2,low_prob
1852,1852,1,high_prob
1853,1853,3,low_prob
1854,1854,1,low_prob
1855,1855,3,low_prob
1856,1856,1,low_prob
1857,1857,3,low_prob
1858,1858,1,low_prob
1859,1859,2,low_prob
1860,1860,4,No transition
1861,1861,2,low_prob
1862,1862,4,low_prob
1863,1863,3,high_prob
1864,1864,1,low_prob
1865,1865,4,low_prob
1866,1866,3,high_prob
1867,1867,1,low_prob
1868,1868,2,low_prob
1869,1869,1,high_prob
1870,1870,3,low_prob
1871,1871,1,low_prob
1872,1872,4,low_prob
1873,1873,3,high_prob
1874,1874,2,low_prob
1875,1875,1,high_prob
1876,1876,3,low_prob
1877,1877,2,low_prob
1878,1878,1,high_prob
1879,1879,3,low_prob
1880,1880,1,No transition
1881,1881,4,low_prob
1882,1882,3,high_prob
1883,1883,2,low_prob
1884,1884,1,high_prob
1885,1885,3,low_prob
1886,1886,2,low_prob
1887,1887,1,high_prob
1888,1888,4,low_prob
1889,1889,3,high_prob
1890,1890,2,low_prob
1891,1891,1,high_prob
1892,1892,3,low_prob
1893,1893,4,low_prob
1894,1894,3,high_prob
1895,1895,2,low_prob
1896,1896,3,low_prob
1897,1897,1,low_prob
1898,1898,4,low_prob
1899,1899,1,low_prob
1900,1900,4,No transition
1901,1901,3,high_prob
1902,1902,4,low_prob
1903,1903,3,high_prob
1904,1904,4,low_prob
1905,1905,3,high_prob
1906,1906,4,low_prob
1907,1907,2,low_prob
1908,1908,1,high_prob
1909,1909,4,low_prob
1910,1910,3,high_prob
1911,1911,2,low_prob
1912,1912,1,high_prob
1913,1913,3,low_prob
1914,1914,1,low_prob
1915,1915,2,low_prob
1916,1916,1,high_prob
1917,1917,4,low_prob
1918,1918,3,high_prob
1919,1919,2,low_prob
1920,1920,1,No transition
1921,1921,4,low_prob
1922,1922,3,high_prob
1923,1923,4,low_prob
1924,1924,3,high_prob
1925,1925,2,low_prob
1926,1926,1,high_prob
1927,1927,3,low_prob
1928,1928,2,low_prob
1929,1929,1,high_prob
1930,1930,2,low_prob
1931,1931,1,high_prob
1932,1932,3,low_prob
1933,1933,2,low_prob
1934,1934,1,high_prob
1935,1935,3,low_prob
1936,1936,4,low_prob
1937,1937,1,low_prob
1938,1938,4,low_prob
1939,1939,3,high_prob
1940,1940,2,No transition
1941,1941,3,low_prob
1942,1942,1,low_prob
1943,1943,3,low_prob
1944,1944,2,low_prob
1945,1945,1,high_prob
1946,1946,2,low_prob
1947,1947,1,high_prob
1948,1948,2,low_prob
1949,1949,3,low_prob
1950,1950,1,low_prob
1951,1951,2,low_prob
1952,1952,1,high_prob
1953,1953,3,low_prob
1954,1954,4,low_prob
1955,1955,2,low_prob
1956,1956,1,high_prob
1957,1957,4,low_prob
1958,1958,3,high_prob
1959,1959,2,low_prob
1960,1960,4,No transition
1961,1961,1,low_prob
1962,1962,4,low_prob
1963,1963,3,high_prob
1964,1964,2,low_prob
1965,1965,3,low_prob
1966,1966,2,low_prob
1967,1967,4,low_prob
1968,1968,3,high_prob
1969,1969,1,low_prob
1970,1970,4,low_prob
1971,1971,3,high_prob
1972,1972,4,low_prob
1973,1973,3,high_prob
1974,1974,2,low_prob
1975,1975,4,low_prob
1976,1976,3,high_prob
1977,1977,4,low_prob
1978,1978,2,low_prob
1979,1979,4,low_prob
1980,1980,4,No transition
1981,1981,3,high_prob
1982,1982,2,low_prob
1983,1983,3,low_prob
1984,1984,2,low_prob
1985,1985,1,high_prob
1986,1986,3,low_prob
1987,1987,2,low_prob
1988,1988,1,high_prob
1989,1989,4,low_prob
1990,1990,3,high_prob
1991,1991,2,low_prob
1992,1992,1,high_prob
1993,1993,3,low_prob
1994,1994,1,low_prob
1995,1995,2,low_prob
1996,1996,3,low_prob
1997,1997,2,low_prob
1998,1998,4,low_prob
1999,1999,3,high_prob
2000,2000,4,No transition
2001,2001,3,high_prob
2002,2002,4,low_prob
2003,2003,3,high_prob
2004,2004,2,low_prob
2005,2005,1,high_prob
2006,2006,2,low_prob
2007,2007,1,high_prob
2008,2008,3,low_prob
2009,2009,2,low_prob
2010,2010,1,high_prob
2011,2011,4,low_prob
2012,2012,3,high_prob
2013,2013,2,low_prob
2014,2014,1,high_prob
2015,2015,4,low_prob
2016,2016,3,high_prob
2017,2017,2,low_prob
2018,2018,1,high_prob
2019,2019,2,low_prob
2020,2020,2,No transition
2021,2021,4,low_prob
2022,2022,3,high_prob
2023,2023,1,low_prob
2024,2024,3,low_prob
2025,2025,1,low_prob
2026,2026,3,low_prob
2027,2027,4,low_prob
2028,2028,3,high_prob
2029,2029,1,low_prob
2030,2030,4,low_prob
2031,2031,2,low_prob
2032,2032,1,high_prob
2033,2033,4,low_prob
2034,2034,1,low_prob
2035,2035,3,low_prob
2036,2036,4,low_prob
2037,2037,3,high_prob
2038,2038,1,low_prob
2039,2039,4,low_prob
2040,2040,4,No transition
2041,2041,2,low_prob
2042,2042,1,high_prob
2043,2043,2,low_prob
2044,2044,3,low_prob
2045,2045,4,low_prob
2046,2046,3,high_prob
2047,2047,4,low_prob
2048,2048,3,high_prob
2049,2049,4,low_prob
2050,2050,3,high_prob
2051,2051,2,low_prob
2052,2052,1,high_prob
2053,2053,4,low_prob
2054,2054,2,low_prob
2055,2055,1,high_prob
2056,2056,2,low_prob
2057,2057,1,high_prob
2058,2058,2,low_prob
2059,2059,1,high_prob
2060,2060,3,No transition
2061,2061,2,low_prob
2062,2062,1,high_prob
2063,2063,4,low_prob
2064,2064,2,low_prob
2065,2065,1,high_prob
2066,2066,2,low_prob
2067,2067,1,high_prob
2068,2068,2,low_prob
2069,2069,3,low_prob
2070,2070,4,low_prob
2071,2071,3,high_prob
2072,2072,2,low_prob
2073,2073,1,high_prob
2074,2074,2,low_prob
2075,2075,4,low_prob
2076,2076,3,high_prob
2077,2077,4,low_prob
2078,2078,2,low_prob
2079,2079,1,high_prob
2080,2080,4,No transition
2081,2081,1,low_prob
2082,2082,4,low_prob
2083,2083,1,low_prob
2084,2084,3,low_prob
2085,2085,4,low_prob
2086,2086,3,high_prob
2087,2087,1,low_prob
2088,2088,3,low_prob
2089,2089,4,low_prob
2090,2090,3,high_prob
2091,2091,2,low_prob
2092,2092,4,low_prob
2093,2093,3,high_prob
2094,2094,2,low_prob
2095,2095,4,low_prob
2096,2096,3,high_prob
2097,2097,2,low_prob
2098,2098,1,high_prob
2099,2099,4,low_prob
2100,2100,2,No transition
2101,2101,1,high_prob
2102,2102,2,low_prob
2103,2103,4,low_prob
2104,2104,3,high_prob
2105,2105,2,low_prob
2106,2106,1,high_prob
2107,2107,4,low_prob
2108,2108,3,high_prob
2109,2109,4,low_prob
2110,2110,2,low_prob
2111,2111,1,high_prob
2112,2112,4,low_prob
2113,2113,3,high_prob
2114,2114,1,low_prob
2115,2115,3,low_prob
2116,2116,2,low_prob
2117,2117,3,low_prob
2118,2118,2,low_prob
2119,2119,1,high_prob
2120,2120,4,No transition
2121,2121,3,high_prob
2122,2122,1,low_prob
2123,2123,3,low_prob
2124,2124,1,low_prob
2125,2125,2,low_prob
2126,2126,1,high_prob
2127,2127,2,low_prob
2128,2128,3,low_prob
2129,2129,4,low_prob
2130,2130,3,high_prob
2131,2131,2,low_prob
2132,2132,1,high_prob
2133,2133,3,low_prob
2134,2134,4,low_prob
2135,2135,1,low_prob
2136,2136,2,low_prob
2137,2137,3,low_prob
2138,2138,1,low_prob
2139,2139,3,low_prob
2140,2140,4,No transition
2141,2141,3,high_prob
2142,2142,1,low_prob
2143,2143,2,low_prob
2144,2144,1,high_prob
2145,2145,3,low_prob
2146,2146,4,low_prob
2147,2147,3,high_prob
2148,2148,2,low_prob
2149,2149,1,high_prob
2150,2150,3,low_prob
2151,2151,4,low_prob
2152,2152,3,high_prob
2153,2153,4,low_prob
2154,2154,3,high_prob
2155,2155,2,low_prob
2156,2156,4,low_prob
2157,2157,3,high_prob
2158,2158,4,low_prob
2159,2159,3,high_prob
2160,2160,1,No transition
2161,2161,3,low_prob
2162,2162,2,low_prob
2163,2163,3,low_prob
2164,2164,1,low_prob
2165,2165,4,low_prob
2166,2166,3,high_prob
2167,2167,2,low_prob
2168,2168,3,low_prob
2169,2169,2,low_prob
2170,2170,1,high_prob
2171,2171,3,low_prob
2172,2172,1,low_prob
2173,2173,2,low_prob
2174,2174,3,low_prob
2175,2175,4,low_prob
2176,2176,3,high_prob
2177,2177,1,low_prob
2178,2178,4,low_prob
2179,2179,3,high_prob
2180,2180,2,No transition
2181,2181,1,high_prob
2182,2182,2,low_prob
2183,2183,3,low_prob
2184,2184,1,low_prob
2185,2185,2,low_prob
2186,2186,1,high_prob
2187,2187,2,low_prob
2188,2188,1,high_prob
2189,2189,2,low_prob
2190,2190,3,low_prob
2191,2191,4,low_prob
2192,2192,2,low_prob
2193,2193,1,high_prob
2194,2194,3,low_prob
2195,2195,2,low_prob
2196,2196,1,high_prob
2197,2197,3,low_prob
2198,2198,1,low_prob
2199,2199,4,low_prob
2200,2200,1,No transition
2201,2201,4,low_prob
2202,2202,3,high_prob
2203,2203,1,low_prob
2204,2204,2,low_prob
2205,2205,1,high_prob
2206,2206,3,low_prob
2207,2207,1,low_prob
2208,2208,3,low_prob
2209,2209,4,low_prob
2210,2210,3,high_prob
2211,2211,1,low_prob
2212,2212,2,low_prob
2213,2213,3,low_prob
2214,2214,2,low_prob
2215,2215,3,low_prob
2216,2216,1,low_prob
2217,2217,3,low_prob
2218,2218,1,low_prob
2219,2219,4,low_prob
2220,2220,4,No transition
2221,2221,3,high_prob
2222,2222,1,low_prob
2223,2223,3,low_prob
2224,2224,4,low_prob
2225,2225,3,high_prob
2226,2226,4,low_prob
2227,2227,1,low_prob
2228,2228,3,low_prob
2229,2229,1,low_prob
2230,2230,4,low_prob
2231,2231,2,low_prob
2232,2232,1,high_prob
2233,2233,4,low_prob
2234,2234,2,low_prob
2235,2235,1,high_prob
2236,2236,4,low_prob
2237,2237,3,high_prob
2238,2238,1,low_prob
2239,2239,2,low_prob
2240,2240,4,No transition
2241,2241,3,high_prob
2242,2242,2,low_prob
2243,2243,3,low_prob
2244,2244,1,low_prob
2245,2245,2,low_prob
2246,2246,1,high_prob
2247,2247,4,low_prob
2248,2248,3,high_prob
2249,2249,4,low_prob
2250,2250,3,high_prob
2251,2251,1,low_prob
2252,2252,2,low_prob
2253,2253,1,high_prob
2254,2254,3,low_prob
2255,2255,1,low_prob
2256,2256,4,low_prob
2257,2257,3,high_prob
2258,2258,4,low_prob
2259,2259,2,low_prob
2260,2260,1,No transition
2261,2261,3,low_prob
2262,2262,2,low_prob
2263,2263,1,high_prob
2264,2264,2,low_prob
2265,2265,1,high_prob
2266,2266,4,low_prob
2267,2267,3,high_prob
2268,2268,2,low_prob
2269,2269,1,high_prob
2270,2270,2,low_prob
2271,2271,4,low_prob
2272,2272,3,high_prob
2273,2273,2,low_prob
2274,2274,1,high_prob
2275,2275,2,low_prob
2276,2276,1,high_prob
2277,2277,3,low_prob
2278,2278,4,low_prob
2279,2279,3,high_prob
2280,2280,1,No transition
2281,2281,3,low_prob
2282,2282,2,low_prob
2283,2283,4,low_prob
2284,2284,1,low_prob
2285,2285,4,low_prob
2286,2286,3,high_prob
2287,2287,4,low_prob
2288,2288,3,high_prob
2289,2289,1,low_prob
2290,2290,4,low_prob
2291,2291,3,high_prob
2292,2292,2,low_prob
2293,2293,1,high_prob
2294,2294,4,low_prob
2295,2295,1,low_prob
2296,2296,3,low_prob
2297,2297,1,low_prob
2298,2298,4,low_prob
2299,2299,2,low_prob
2300,2300,2,No transition
2301,2301,1,high_prob
2302,2302,2,low_prob
2303,2303,1,high_prob
2304,2304,2,low_prob
2305,2305,1,high_prob
2306,2306,2,low_prob
2307,2307,3,low_prob
2308,2308,2,low_prob
2309,2309,1,high_prob
2310,2310,4,low_prob
2311,2311,3,high_prob
2312,2312,4,low_prob
2313,2313,3,high_prob
2314,2314,4,low_prob
2315,2315,3,high_prob
2316,2316,1,low_prob
2317,2317,2,low_prob
2318,2318,1,high_prob
2319,2319,4,low_prob
2320,2320,2,No transition
2321,2321,1,high_prob
2322,2322,4,low_prob
2323,2323,3,high_prob
2324,2324,1,low_prob
2325,2325,3,low_prob
2326,2326,4,low_prob
2327,2327,3,high_prob
2328,2328,4,low_prob
2329,2329,2,low_prob
2330,2330,1,high_prob
2331,2331,3,low_prob
2332,2332,4,low_prob
2333,2333,2,low_prob
2334,2334,1,high_prob
2335,2335,2,low_prob
2336,2336,1,high_prob
2337,2337,2,low_prob
2338,2338,4,low_prob
2339,2339,2,low_prob
2340,2340,4,No transition
2341,2341,3,high_prob
2342,2342,4,low_prob
2343,2343,2,low_prob
2344,2344,4,low_prob
2345,2345,3,high_prob
2346,2346,2,low_prob
2347,2347,1,high_prob
2348,2348,2,low_prob
2349,2349,1,high_prob
2350,2350,2,low_prob
2351,2351,1,high_prob
2352,2352,2,low_prob
2353,2353,4,low_prob
2354,2354,3,high_prob
2355,2355,2,low_prob
2356,2356,1,high_prob
2357,2357,3,low_prob
2358,2358,4,low_prob
2359,2359,3,high_prob
2360,2360,4,No transition
2361,2361,2,low_prob
2362,2362,1,high_prob
2363,2363,2,low_prob
2364,2364,1,high_prob
2365,2365,2,low_prob
2366,2366,1,high_prob
2367,2367,3,low_prob
2368,2368,4,low_prob
2369,2369,3,high_prob
2370,2370,2,low_prob
2371,2371,4,low_prob
2372,2372,3,high_prob
2373,2373,4,low_prob
2374,2374,3,high_prob
2375,2375,4,low_prob
2376,2376,2,low_prob
2377,2377,1,high_prob
2378,2378,3,low_prob
2379,2379,2,low_prob
2380,2380,2,No transition
2381,2381,1,high_prob
2382,2382,4,low_prob
2383,2383,3,high_prob
2384,2384,4,low_prob
2385,2385,2,low_prob
2386,2386,1,high_prob
2387,2387,3,low_prob
2388,2388,2,low_prob
2389,2389,1,high_prob
2390,2390,4,low_prob
2391,2391,2,low_prob
2392,2392,3,low_prob
2393,2393,2,low_prob
2394,2394,3,low_prob
2395,2395,4,low_prob
2396,2396,3,high_prob
2397,2397,4,low_prob
2398,2398,1,low_prob
2399,2399,3,low_prob
2400,2400,3,No transition
2401,2401,2,low_prob
2402,2402,1,high_prob
2403,2403,4,low_prob
2404,2404,2,low_prob
2405,2405,3,low_prob
2406,2406,4,low_prob
2407,2407,3,high_prob
2408,2408,2,low_prob
2409,2409,1,high_prob
2410,2410,2,low_prob
2411,2411,3,low_prob
2412,2412,4,low_prob
2413,2413,2,low_prob
2414,2414,1,high_prob
2415,2415,4,low_prob
2416,2416,1,low_prob
2417,2417,4,low_prob
2418,2418,3,high_prob
2419,2419,1,low_prob
2420,2420,1,No transition
2421,2421,2,low_prob
2422,2422,1,high_prob
2423,2423,2,low_prob
2424,2424,1,high_prob
2425,2425,2,low_prob
2426,2426,1,high_prob
2427,2427,2,low_prob
2428,2428,4,low_prob
2429,2429,3,high_prob
2430,2430,4,low_prob
2431,2431,3,high_prob
2432,2432,4,low_prob
2433,2433,2,low_prob
2434,2434,1,high_prob
2435,2435,2,low_prob
2436,2436,1,high_prob
2437,2437,2,low_prob
2438,2438,3,low_prob
2439,2439,1,low_prob
2440,2440,4,No transition
2441,2441,3,high_prob
2442,2442,1,low_prob
2443,2443,4,low_prob
2444,2444,3,high_prob
2445,2445,1,low_prob
2446,2446,3,low_prob
2447,2447,2,low_prob
2448,2448,1,high_prob
2449,2449,4,low_prob
2450,2450,3,high_prob
2451,2451,1,low_prob
2452,2452,4,low_prob
2453,2453,2,low_prob
2454,2454,4,low_prob
2455,2455,3,high_prob
2456,2456,4,low_prob
2457,2457,1,low_prob
2458,2458,3,low_prob
2459,2459,4,low_prob
2460,2460,4,No transition
2461,2461,2,low_prob
2462,2462,1,high_prob
2463,2463,4,low_prob
2464,2464,3,high_prob
2465,2465,1,low_prob
2466,2466,4,low_prob
2467,2467,3,high_prob
2468,2468,1,low_prob
2469,2469,4,low_prob
2470,2470,2,low_prob
2471,2471,4,low_prob
2472,2472,1,low_prob
2473,2473,3,low_prob
2474,2474,4,low_prob
2475,2475,3,high_prob
2476,2476,4,low_prob
2477,2477,3,high_prob
2478,2478,4,low_prob
2479,2479,3,high_prob
2480,2480,1,No transition
2481,2481,4,low_prob
2482,2482,3,high_prob
2483,2483,4,low_prob
2484,2484,2,low_prob
2485,2485,1,high_prob
2486,2486,4,low_prob
2487,2487,2,low_prob
2488,2488,1,high_prob
2489,2489,3,low_prob
2490,2490,2,low_prob
2491,2491,3,low_prob
2492,2492,2,low_prob
2493,2493,4,low_prob
2494,2494,2,low_prob
2495,2495,1,high_prob
2496,2496,4,low_prob
2497,2497,3,high_prob
2498,2498,2,low_prob
2499,2499,4,low_prob
2500,2500,4,No transition
2501,2501,3,high_prob
2502,2502,1,low_prob
2503,2503,4,low_prob
2504,2504,3,high_prob
2505,2505,2,low_prob
2506,2506,1,high_prob
2507,2507,3,low_prob
2508,2508,1,low_prob
2509,2509,2,low_prob
2510,2510,1,high_prob
2511,2511,3,low_prob
2512,2512,1,low_prob
2513,2513,2,low_prob
2514,2514,4,low_prob
2515,2515,3,high_prob
2516,2516,2,low_prob
2517,2517,1,high_prob
2518,2518,3,low_prob
2519,2519,2,low_prob
2520,2520,1,No transition
2521,2521,3,low_prob
2522,2522,4,low_prob
2523,2523,1,low_prob
2524,2524,4,low_prob
2525,2525,2,low_prob
2526,2526,4,low_prob
2527,2527,3,high_prob
2528,2528,4,low_prob
2529,2529,3,high_prob
2530,2530,2,low_prob
2531,2531,1,high_prob
2532,2532,2,low_prob
2533,2533,3,low_prob
2534,2534,2,low_prob
2535,2535,1,high_prob
2536,2536,4,low_prob
2537,2537,3,high_prob
2538,2538,1,low_prob
2539,2539,4,low_prob
2540,2540,3,No transition
2541,2541,4,low_prob
2542,2542,2,low_prob
2543,2543,1,high_prob
2544,2544,2,low_prob
2545,2545,1,high_prob
2546,2546,2,low_prob
2547,2547,3,low_prob
2548,2548,1,low_prob
2549,2549,2,low_prob
